ID,HH_ID,HH_WEIGHT,TOT_VEH,OP_VEH,VEH_NUM,VEH_ID,VEH_OWN,YEAR,MAKE,MODEL,BODY,VEH_TYPE
10915,670224,348.8263067,2,2,2,67022402,1,2009,8,CALIBER,6,2
10916,670246,115.397601,2,2,1,67024601,1,2010,39,SIENNA,8,2
10917,670246,115.397601,2,2,2,67024602,1,2011,33,CHAYENNE,2,1
10918,670310,380.3765103,1,1,1,67031001,1,2010,21,forte ex,1,2
10919,670429,130.1512742,2,2,1,67042901,1,2005,37,LEGACY,7,2
10920,670429,130.1512742,2,2,2,67042902,1,1996,39,AVALON,1,2
10921,670522,97.33251172,2,2,1,67052201,1,2012,6,cruise,1,2
10922,670522,97.33251172,2,2,2,67052202,1,2004,6,trailblazer,1,2
10923,670527,174.8021073,3,3,1,67052701,1,1999,35,93,5,2
10924,670527,174.8021073,3,3,2,67052702,1,2005,15,Sante Fe,2,2
10925,670527,174.8021073,3,3,3,67052703,1,2003,39,Camry,1,2
10926,670573,84.36808968,1,1,1,67057301,1,2012,40,Passat,1,2
10927,670663,172.3641442,3,3,1,67066301,1,2008,14,CRV,2,2
10928,670663,172.3641442,3,3,2,67066302,1,2002,40,PASSAT,1,2
10929,670663,172.3641442,3,3,3,67066303,1,1998,7,TOWN AN COUNTRY,8,2
10930,670875,116.5505635,2,2,1,67087501,1,2007,39,CAMRY,1,2
10931,670875,116.5505635,2,2,2,67087502,1,2012,39,FORWARD RUNNER,2,2
10932,670879,270.4203092,2,1,1,67087901,1,2001,12,CIERA,3,2
10933,670949,131.9558114,2,2,1,67094901,1,2011,40,JETTA,7,3
10934,670949,131.9558114,2,2,2,67094902,1,2009,10,FLEX,2,2
10935,671044,101.8095686,2,1,1,67104401,1,2004,6,Colorado,3,2
10936,671057,155.0743296,2,2,1,67105701,1,2013,39,CAMRY,1,1
10937,671057,155.0743296,2,2,2,67105702,1,2004,39,CAMRY,1,2
10938,671071,85.65057604,2,2,1,67107101,1,2011,10,Escape,2,2
10939,671071,85.65057604,2,2,2,67107102,1,2012,10,F150,3,2
10940,671089,554.498679,2,2,1,67108901,1,2005,14,Civic,1,2
10941,671089,554.498679,2,2,2,67108902,1,1999,14,Accord,1,2
10942,671246,227.857949,1,1,1,67124601,1,2012,22,ES350,1,2
10943,671276,304.7852773,2,2,1,67127601,1,2008,37,Forester,2,2
10944,671276,304.7852773,2,2,2,67127602,1,2012,37,Corolla,1,2
10945,671341,544.3206909,2,2,1,67134101,1,2009,15,Accent,6,2
10946,671341,544.3206909,2,2,2,67134102,1,2006,35,9.0,1,2
10947,671349,138.3046121,1,1,1,67134901,1,2002,19,GRAND CHEROKEE,2,2
10948,671450,216.3706353,2,2,1,67145001,1,2011,39,Tacoma,3,2
10949,671450,216.3706353,2,2,2,67145002,2,2012,39,Rav-4,2,2
10950,671496,91.88217876,2,2,1,67149601,1,2001,36,wagon,7,2
10951,671496,91.88217876,2,2,2,67149602,1,2001,36,sedan,1,2
10952,671598,85.73662982,2,2,1,67159801,1,1996,14,ACCROD,1,2
10953,671598,85.73662982,2,2,2,67159802,1,2001,37,OUTBACK,7,2
10954,671731,232.4526418,4,3,1,67173101,1,2009,39,camery,1,2
10955,671731,232.4526418,4,3,2,67173102,1,2006,39,corolla,1,2
10956,671731,232.4526418,4,3,3,67173103,1,1998,39,camery,1,2
10957,671751,1041.535076,3,2,1,67175101,1,2001,6,Prizm,1,2
10958,671751,1041.535076,3,2,2,67175102,4,1990,10,Ranger,3,2
10959,671923,181.1925977,1,1,1,67192301,2,2005,8,MAGNUM,7,2
10960,671956,157.6489648,3,3,1,67195601,1,1995,39,AVALON,1,2
10961,671956,157.6489648,3,3,2,67195602,1,2010,16,EX35,2,2
10962,671956,157.6489648,3,3,3,67195603,1,2011,29,ROUGE,2,2
10963,671985,185.3402478,1,1,1,67198501,1,2004,37,forester,2,2
10964,672353,97.06961879,1,1,1,67235301,1,2009,2,A4,1,2
10965,672362,78.06843569,2,2,1,67236201,1,2011,39,AVALON,1,2
10966,672362,78.06843569,2,2,2,67236202,1,2012,39,YARIS,1,2
10967,672372,110.9189397,2,2,1,67237201,1,2000,36,SL,1,2
10968,672372,110.9189397,2,2,2,67237202,1,1996,40,EUROVAN,9,2
10969,672497,96.94371384,3,3,1,67249701,1,1999,39,4 RUNNER,2,2
10970,672497,96.94371384,3,3,2,67249702,1,2010,14,CIVIC,1,2
10971,672497,96.94371384,3,3,3,67249703,1,2001,39,AVALON,4,2
10972,672519,263.014574,1,1,1,67251901,1,1999,24,miata,5,2
10973,672630,165.5454327,2,2,1,67263001,1,2000,14,ODYSSIE,9,2
10974,672630,165.5454327,2,2,2,67263002,1,2010,14,PILOT,2,2
10975,672853,202.073919,1,1,1,67285301,1,2010,10,EXPLORER,98,2
10976,673036,120.4362107,1,1,1,67303601,1,2006,14,CIVIC,1,1
10977,673059,749.2252823,1,1,1,67305901,1,2003,39,Tacoma,3,2
10978,673111,65.70018207,2,2,1,67311101,1,2009,29,Murano,11,2
10979,673111,65.70018207,2,2,2,67311102,1,2013,22,,1,2
10980,673161,129.8152217,1,1,1,67316101,1,2003,24,mpv,8,2
10981,673289,107.0529241,2,2,1,67328901,1,2006,12,COLORADO,3,2
10982,673289,107.0529241,2,2,2,67328902,1,2008,5,CTS,97,2
10983,673290,403.2079313,2,2,1,67329001,1,2010,39,HIGHLANDER,2,2
10984,673290,403.2079313,2,2,2,67329002,3,2010,22,ES350,1,2
10985,673351,236.2980066,1,1,1,67335101,1,2007,10,edge,14,2
10986,673361,76.69795302,2,2,1,67336101,1,2006,22,gs350,1,1
10987,673361,76.69795302,2,2,2,67336102,1,2008,15,senada,1,2
10988,673443,282.1782703,3,2,1,67344301,1,2004,10,explorer,2,2
10989,673443,282.1782703,3,2,2,67344302,4,2007,10,s150,3,2
10990,673464,132.7335542,2,2,1,67346401,3,2012,29,ULTIMA,1,2
10991,673464,132.7335542,2,2,2,67346402,1,2011,15,SONATA,1,2
10992,673516,104.5396071,1,1,1,67351601,1,2011,15,Elantra,1,2
10996,673566,366.8503201,2,2,1,67356601,1,2003,15,SANTA FE,2,2
10997,673566,366.8503201,2,2,2,67356602,1,2012,15,SONATA,1,2
10998,673686,107.566057,2,2,1,67368601,3,2012,14,odysey,8,2
10999,673686,107.566057,2,2,2,67368602,1,2001,29,maxima,1,2
11003,673896,49.38478971,2,2,1,67389601,1,2001,14,accord,1,2
11004,673896,49.38478971,2,2,2,67389602,1,2009,14,accord,1,2
11005,674135,72.50078605,1,1,1,67413501,2,2013,4,derano,1,2
11006,674350,414.1353911,2,2,1,67435001,1,2011,24,CXZ9,14,2
11007,674350,414.1353911,2,2,2,67435002,1,2009,29,XTERRA,2,2
11008,674380,115.67649,3,2,1,67438001,1,2003,14,pilot,2,2
11009,674380,115.67649,3,2,2,67438002,1,2007,14,accord,1,2
11010,674429,216.3529744,1,1,1,67442901,1,2010,14,CIVIC,1,1
11011,674434,238.3354814,1,1,1,67443401,1,2007,39,COROLLA,1,2
11012,674446,122.1763389,1,1,1,67444601,1,2002,39,HIGHLANDER,2,2
11013,674501,143.1983983,1,1,1,67450101,1,2004,39,corolla,1,2
11014,674529,108.1869313,1,1,1,67452901,1,2002,14,ODYSSEY,8,2
11015,674564,175.5375243,1,1,1,67456401,1,2010,8,CHALLENGER,4,2
11016,674575,114.4981911,1,1,1,67457501,1,2011,29,CENTRA,1,2
11017,674603,211.2130809,2,1,1,67460301,1,1997,40,passat,1,2
11020,674758,118.4941017,3,2,1,67475801,1,2000,12,SONOMA,3,2
11021,674758,118.4941017,3,2,2,67475802,1,2000,29,PATHFINDER,7,2
11022,674774,131.8718227,1,1,1,67477401,1,2010,6,IMPALA,1,2
11023,674795,54.43167,2,2,1,67479501,1,2009,14,fit,6,2
11024,674795,54.43167,2,2,2,67479502,1,1979,10,150,10,2
11025,674808,167.9918762,3,3,1,67480801,1,2007,8,RAM,3,2
11026,674808,167.9918762,3,3,2,67480802,1,2010,29,ROGUE,2,2
11027,674808,167.9918762,3,3,3,67480803,1,2010,40,BUG,5,2
11028,674850,150.2521347,2,2,1,67485001,1,2001,7,VOYAGER,9,2
11029,674850,150.2521347,2,2,2,67485002,1,1999,39,COROLA,1,2
11030,674903,56.73719798,1,1,1,67490301,1,2010,39,Corolla,1,2
11031,674914,264.5851716,2,2,1,67491401,1,2004,39,cion xa,6,2
11032,674914,264.5851716,2,2,2,67491402,1,2004,14,CRV,2,2
11033,675030,196.4245309,1,1,1,67503001,1,2009,15,sonata,1,2
11034,675107,126.7245057,4,4,1,67510701,1,2007,14,Ridgeline,3,2
11035,675107,126.7245057,4,4,2,67510702,1,2005,14,Odyssey,8,2
11036,675107,126.7245057,4,4,3,67510703,1,2009,14,CRV,2,2
11037,675107,126.7245057,4,4,4,67510704,1,2010,14,CRV,2,2
11038,675138,153.2703713,5,3,1,67513801,1,2005,10,escape,2,2
11039,675138,153.2703713,5,3,2,67513802,1,2002,25,mountianeer,2,2
11040,675138,153.2703713,5,3,3,67513803,1,2011,25,mariner premiere,2,2
11041,675161,240.1866567,2,2,1,67516101,2,2013,14,ODESSEY,8,2
11042,675161,240.1866567,2,2,2,67516102,1,2008,15,AZERA,1,2
11043,675244,68.78900985,2,2,1,67524401,1,1996,15,sonata,1,2
11044,675244,68.78900985,2,2,2,67524402,1,2013,14,Pilot,2,2
11045,675246,97.34688475,1,1,1,67524601,1,2006,21,Spectra,1,2
11046,675309,287.21558,1,1,1,67530901,1,1993,14,CIVIC,4,2
11047,675319,71.67838729,4,2,1,67531901,1,2002,10,wranger,3,2
11048,675319,71.67838729,4,2,2,67531902,1,2006,29,altima,1,2
11049,675327,120.6591469,1,1,1,67532701,1,1995,4,REGAL,1,2
11050,675479,414.709692,2,2,1,67547901,1,2005,39,Prius,6,1
11051,675479,414.709692,2,2,2,67547902,1,2008,14,Odyssey,8,2
11052,675509,102.524042,1,1,1,67550901,1,2009,10,FUSION,1,2
11053,675568,104.1011332,8,8,1,67556801,1,1994,24,miat,4,2
11054,675568,104.1011332,8,8,2,67556802,1,2005,22,rx 330,2,2
11055,675568,104.1011332,8,8,3,67556803,1,1977,29,280z,4,2
11056,675568,104.1011332,8,8,4,67556804,1,1981,39,spider,5,2
11057,675568,104.1011332,8,8,5,67556805,1,1987,97,x19,5,2
11058,675568,104.1011332,8,8,6,67556806,1,1988,26,560 sl,4,2
11059,675568,104.1011332,8,8,7,67556807,1,9998,97,,4,2
11060,675568,104.1011332,8,8,8,67556808,1,9998,97,,4,2
11061,675601,212.6269534,2,2,1,67560101,1,1996,10,WINSTAR,9,2
11062,675601,212.6269534,2,2,2,67560102,1,1999,25,SABLE,7,2
11063,675613,79.14401385,2,2,1,67561301,1,2009,14,crv,14,2
11064,675613,79.14401385,2,2,2,67561302,1,2005,14,pilot,2,2
11065,675723,182.2259647,3,3,1,67572301,1,2002,7,TOWNANDCOUNTRY,9,2
11066,675723,182.2259647,3,3,2,67572302,1,2002,15,SONATA,1,2
11067,675723,182.2259647,3,3,3,67572303,1,2000,15,ELANTRA,1,2
11068,675848,40.47399819,1,1,1,67584801,1,2002,41,V 70,7,2
11069,675857,124.3804165,2,2,1,67585701,1,2001,8,CARAVAN,8,2
11070,675857,124.3804165,2,2,2,67585702,1,2002,8,DAKOTA,3,2
11071,675927,111.2939642,1,1,1,67592701,1,2002,39,CAMRY,1,2
11072,675978,125.0279708,1,1,1,67597801,1,2004,29,MURANO,2,2
11073,676006,661.246316,1,1,1,67600601,1,2012,10,fiesta,1,2
11076,676079,247.6547545,1,1,1,67607901,1,2003,29,MAXIMA,1,2
11077,676090,101.4779892,1,1,1,67609001,1,2005,14,crv,2,2
11079,676496,139.2119234,3,2,1,67649601,1,2011,12,ACADIA,2,2
11080,676496,139.2119234,3,2,2,67649602,1,2001,6,,9,2
11081,676507,123.0693641,2,2,1,67650701,1,2005,14,AUDYSSEY,8,2
11082,676507,123.0693641,2,2,2,67650702,1,2008,14,CIVIC,1,2
11083,676531,147.7946735,3,3,1,67653101,1,1992,39,CELCIA,4,2
11084,676531,147.7946735,3,3,2,67653102,1,1988,41,DL 240,7,2
11085,676531,147.7946735,3,3,3,67653103,1,1995,5,SLS,1,2
11086,676634,113.5197008,2,2,1,67663401,1,1997,39,selica,4,2
11087,676634,113.5197008,2,2,2,67663402,1,2005,14,CIVIC,1,2
11088,676711,109.4700142,1,1,1,67671101,1,1998,29,MAXIMA,9,2
11089,676713,79.88161038,1,1,1,67671301,1,2012,14,Civic,1,2
11090,676790,121.2952613,2,2,1,67679001,1,2008,39,camry,1,1
11091,676790,121.2952613,2,2,2,67679002,1,2000,39,sienna,8,2
11092,676840,301.3024249,1,1,1,67684001,1,2009,39,RAV 4,2,2
11093,676938,455.1830234,2,2,1,67693801,1,2008,14,Civic,1,2
11094,676938,455.1830234,2,2,2,67693802,1,9998,14,Civic,4,2
11095,677046,84.35217294,2,2,1,67704601,1,2002,39,camry,1,2
11096,677046,84.35217294,2,2,2,67704602,1,2000,14,accord,1,2
11097,677234,72.40040419,3,3,1,67723401,1,2010,37,forester,7,2
11098,677234,72.40040419,3,3,2,67723402,1,2011,40,jetta,1,3
11099,677234,72.40040419,3,3,3,67723403,1,1996,12,,3,2
11100,677236,107.566057,2,2,1,67723601,2,2011,6,Malibu,1,2
11101,677236,107.566057,2,2,2,67723602,1,2000,41,V40,7,2
11102,677282,103.7664094,2,1,1,67728201,1,1991,32,bonavile,1,2
11103,677311,116.2690892,1,1,1,67731101,1,2010,29,Altima,1,2
11104,677336,170.33356,1,1,1,67733601,1,2010,24,CX9,2,2
11105,677496,309.6671669,1,1,1,67749601,1,2013,15,TUCSON,2,2
11106,677504,479.828442,2,2,1,67750401,1,2010,39,Toyota Sienna,8,2
11107,677504,479.828442,2,2,2,67750402,1,2010,24,2,6,2
11110,677573,320.2376748,2,2,1,67757301,1,2000,36,LS,1,2
11111,677573,320.2376748,2,2,2,67757302,1,2005,6,MALIBU,1,2
11112,677590,405.4460567,2,2,1,67759001,1,2001,8,Dakota,3,2
11113,677590,405.4460567,2,2,2,67759002,1,2000,8,Carvan,8,2
11114,677616,165.2853549,1,1,1,67761601,1,2004,21,optima,1,2
11115,677647,137.6433157,2,2,1,67764701,1,1998,14,CIVIC,1,2
11116,677647,137.6433157,2,2,2,67764702,1,2010,14,ACCORD,1,2
11120,677819,247.6547545,1,1,1,67781901,1,2001,14,ACCORD,1,2
11122,677873,789.2455848,3,3,1,67787301,1,2010,14,Cr-v,7,2
11123,677873,789.2455848,3,3,2,67787302,1,2007,19,Wrangler Unlimited,2,2
11124,677873,789.2455848,3,3,3,67787303,1,1970,40,Beetle,4,2
11125,677948,545.8628597,2,2,1,67794801,1,2003,29,Pathfinder,2,2
11126,677948,545.8628597,2,2,2,67794802,1,2010,39,Camry,1,2
11127,677966,312.7658348,1,1,1,67796601,1,2006,37,impreza,6,2
11130,678165,90.41579678,1,1,1,67816501,1,2006,24,3,1,2
11131,678182,144.6469764,2,2,1,67818201,1,2003,39,COROLLA,1,2
11132,678182,144.6469764,2,2,2,67818202,1,2001,37,FORESTER,6,2
11133,678187,145.5049067,2,2,1,67818701,1,2012,14,ODYSSEY,8,2
11134,678187,145.5049067,2,2,2,67818702,1,2004,3,3X,2,2
11135,678199,857.614185,1,1,1,67819901,1,2006,19,liberty,2,2
11136,678207,312.7658348,1,1,1,67820701,1,1999,10,windstar,8,2
11137,678348,231.3017996,3,2,1,67834801,1,1998,29,MAXIMA,1,2
11138,678348,231.3017996,3,2,2,67834802,1,2005,14,ACCORD,1,2
11141,678504,210.5490837,2,2,1,67850401,1,2006,37,FORISTER,2,2
11142,678504,210.5490837,2,2,2,67850402,1,2010,6,IMPALA,1,2
11143,678514,1054.05623,1,1,1,67851401,1,9998,6,Venture,8,2
11144,678759,250.5806546,1,1,1,67875901,1,2012,28,ECLISPE,4,2
11145,678887,235.9066353,3,3,1,67888701,1,2005,7,Crossfire,4,2
11146,678887,235.9066353,3,3,2,67888702,1,2005,7,Sebring,5,2
11147,678887,235.9066353,3,3,3,67888703,1,1988,6,C1500,3,2
11148,678940,100.3725551,1,1,1,67894001,1,2004,32,grand prix,4,2
11149,678944,128.0186859,2,2,1,67894401,1,2008,6,EQUINOX,2,2
11150,678944,128.0186859,2,2,2,67894402,1,9998,19,LIBERTY,2,2
11151,678982,144.6506929,5,2,1,67898201,1,2012,1,MDX,2,2
11152,678982,144.6506929,5,2,2,67898202,1,2006,24,6,1,2
11153,679113,83.34710508,3,3,1,67911301,1,2003,39,camry,1,2
11154,679113,83.34710508,3,3,2,67911302,1,2011,37,outback,98,2
11155,679113,83.34710508,3,3,3,67911303,1,2013,39,corolla,1,2
11156,679167,94.72037082,2,2,1,67916701,1,2009,22,es 300,1,2
11157,679167,94.72037082,2,2,2,67916702,1,2008,22,es 300,1,2
11158,679194,141.9395031,2,2,1,67919401,1,2008,10,EDGE,2,2
11159,679194,141.9395031,2,2,2,67919402,1,1998,21,SPECTRA,97,2
11160,679197,119.4058649,1,1,1,67919701,1,2005,39,CAMRY,1,2
11161,679284,194.37781,2,2,1,67928401,1,2012,39,HYBRID,1,2
11162,679284,194.37781,2,2,2,67928402,1,2010,12,ACADIA,2,2
11163,679383,233.3895539,2,2,1,67938301,1,1999,10,Contour,1,2
11164,679383,233.3895539,2,2,2,67938302,1,2010,39,Corolla,1,2
11165,679406,155.305676,2,2,1,67940601,1,2010,14,Altra,1,2
11166,679406,155.305676,2,2,2,67940602,1,9998,14,sinada,1,2
11167,679464,62.51270072,2,2,1,67946401,1,2008,39,matrix,7,2
11168,679464,62.51270072,2,2,2,67946402,1,1973,10,mustang,4,2
11169,679568,439.1568213,2,2,1,67956801,1,2006,38,Reno,6,2
11170,679568,439.1568213,2,2,2,67956802,1,2011,10,Fiesta,6,2
11171,679700,169.3139203,2,2,1,67970001,1,2011,37,legacy,1,2
11172,679700,169.3139203,2,2,2,67970002,1,2012,37,outback,2,2
11173,679787,375.6225607,2,2,1,67978701,1,1997,10,Escort,1,2
11174,679787,375.6225607,2,2,2,67978702,1,2009,21,Sportage,2,2
11175,679826,94.07144691,2,2,1,67982601,1,2001,12,ENVOY,2,2
11176,679826,94.07144691,2,2,2,67982602,1,2001,6,SILVERADO,3,3
11177,680019,136.8071817,2,1,1,68001901,1,2006,7,SEBRING,5,2
11178,680120,103.8892515,2,2,1,68012001,1,2007,14,FIT,6,2
11179,680120,103.8892515,2,2,2,68012002,1,2006,15,SONATA,1,2
11180,680125,262.0639356,2,2,1,68012501,1,2011,37,tribeca,2,2
11181,680125,262.0639356,2,2,2,68012502,1,2002,19,Cherakee,2,2
11182,680168,109.5880536,2,2,1,68016801,1,2006,3,5 SERIES,1,2
11183,680168,109.5880536,2,2,2,68016802,1,1999,15,,1,2
11184,680181,370.5971271,2,2,1,68018101,1,2008,14,CRV,2,2
11185,680181,370.5971271,2,2,2,68018102,1,2008,37,Legacy,1,2
11188,680382,717.9791284,1,1,1,68038201,1,2001,14,CIVIC,1,2
11189,680432,171.419192,1,1,1,68043201,1,2007,15,AZERA,1,2
11190,680574,118.3104717,2,2,1,68057401,1,2005,14,ODESSEY,9,2
11191,680574,118.3104717,2,2,2,68057402,1,2012,15,SONATA,1,2
11194,680720,138.1661301,2,2,1,68072001,1,2003,14,50000,1,2
11195,680720,138.1661301,2,2,2,68072002,1,2008,39,78000,7,2
11196,680761,94.85820982,1,1,1,68076101,1,2010,29,ACTIVA,1,2
11197,680777,125.0840645,1,1,1,68077701,3,2011,23,MKZ,4,2
11198,680899,148.9647419,1,1,1,68089901,1,1997,14,cord,1,2
11199,680915,377.6494072,1,1,1,68091501,1,2003,10,Escape,2,2
11200,680932,951.4489263,2,2,1,68093201,1,2009,40,Jetta,7,3
11201,680932,951.4489263,2,2,2,68093202,1,2011,8,Ram 1500,3,2
11202,681009,85.65057604,2,2,1,68100901,1,2005,2,a4,1,2
11203,681009,85.65057604,2,2,2,68100902,1,2009,39,prius,1,1
11204,681176,97.91940843,2,2,1,68117601,1,2007,14,civic,1,2
11205,681176,97.91940843,2,2,2,68117602,1,1997,14,accord,1,2
11206,681263,146.7499887,1,1,1,68126301,1,2012,10,focus,1,2
11207,681393,119.6304733,1,1,1,68139301,1,2009,1,TSX,1,2
11208,681486,217.8580912,3,3,1,68148601,1,2001,40,JETTA,1,2
11209,681486,217.8580912,3,3,2,68148602,1,2005,7,CARAVAN,8,2
11210,681486,217.8580912,3,3,3,68148603,1,1999,7,DODGE RAM,8,3
11211,681620,101.4779892,1,1,1,68162001,1,2003,39,HIGHLANDER,2,2
11212,681654,584.3591104,1,1,1,68165401,1,2012,29,Rogue,2,2
11213,681716,495.4585952,1,1,1,68171601,1,1998,30,Olds 88,1,2
11214,681751,103.8892515,2,2,1,68175101,1,2010,29,maxima,1,1
11215,681751,103.8892515,2,2,2,68175102,2,2011,29,rogue,2,2
11216,681834,120.4362107,1,1,1,68183401,1,2008,6,colbolt,1,2
11217,681910,294.8345501,1,1,1,68191001,1,2001,39,Corolla,1,2
11220,682003,129.9674864,1,1,1,68200301,1,2005,4,LESABRE,1,2
11221,682191,409.1648356,1,1,1,68219101,4,2008,16,g35,1,2
11222,682439,368.282861,2,2,1,68243901,1,2013,14,CRV,2,2
11223,682439,368.282861,2,2,2,68243902,1,2009,15,Elantra,1,2
11224,682444,380.4942207,4,3,1,68244401,1,2008,24,CX 9,2,2
11225,682444,380.4942207,4,3,2,68244402,1,2005,29,ULTIMA,1,2
11226,682444,380.4942207,4,3,3,68244403,3,2005,10,,9,2
11227,682503,186.7212752,1,1,1,68250301,1,2002,27,COOPER,6,2
11228,682565,306.5401387,2,2,1,68256501,2,2011,14,pilot,2,2
11229,682565,306.5401387,2,2,2,68256502,1,2005,10,350,3,3
11230,682600,80.14183206,2,2,1,68260001,1,2010,10,escape,2,2
11231,682600,80.14183206,2,2,2,68260002,1,2011,8,Charger,1,2
11232,682683,80.14183206,2,2,1,68268301,1,2011,1,TSX,1,2
11233,682683,80.14183206,2,2,2,68268302,1,2010,14,CRV,2,2
11234,682778,101.639901,3,3,1,68277801,1,2002,7,p t cruiser,2,2
11235,682778,101.639901,3,3,2,68277802,1,9998,5,,1,2
11236,682778,101.639901,3,3,3,68277803,1,9998,10,,3,2
11237,682807,171.5626359,4,3,1,68280701,1,2013,39,tacoma,3,2
11238,682807,171.5626359,4,3,2,68280702,1,2010,37,forester,7,2
11239,682807,171.5626359,4,3,3,68280703,1,2008,24,protege,1,2
11240,682816,219.9221517,1,1,1,68281601,1,2011,6,equinox,2,2
11241,682942,106.9053875,1,1,1,68294201,1,1998,2,AVANT,7,2
11242,683040,737.2858132,2,2,1,68304001,1,2005,6,impala,1,2
11243,683040,737.2858132,2,2,2,68304002,1,2001,14,civic,1,2
11244,683048,359.0289514,1,1,1,68304801,1,2005,36,Ion,1,2
11245,683185,218.3359263,2,2,1,68318501,1,2010,37,legacy,1,2
11246,683185,218.3359263,2,2,2,68318502,1,1995,3,525i,1,2
11247,683268,177.6847705,2,2,1,68326801,1,2009,36,,1,2
11248,683268,177.6847705,2,2,2,68326802,1,2010,23,Navigator,2,2
11249,683314,109.6453115,2,2,1,68331401,1,2008,39,ROWD 4,2,2
11250,683314,109.6453115,2,2,2,68331402,1,2000,10,EXPLORER,2,2
11251,683361,426.7375738,1,1,1,68336101,1,2008,39,Rav4,2,2
11252,683375,44.43605522,3,2,1,68337501,1,2008,22,350,2,2
11253,683375,44.43605522,3,2,2,68337502,1,2012,10,EDGE,6,2
11254,683479,70.80562703,2,2,1,68347901,1,2006,6,impala,1,2
11255,683479,70.80562703,2,2,2,68347902,1,2011,40,gti,4,2
11256,683520,85.86710683,3,3,1,68352001,1,2009,14,ACCORD,1,2
11257,683520,85.86710683,3,3,2,68352002,1,1998,39,CAMRY,1,2
11258,683520,85.86710683,3,3,3,68352003,1,2010,39,CAMRY,1,2
11259,683538,126.8830613,1,1,1,68353801,2,2012,6,equenox,2,2
11260,683617,379.3772011,2,2,1,68361701,1,2006,10,Focus,1,2
11261,683617,379.3772011,2,2,2,68361702,1,2004,10,Focus,6,2
11262,683658,75.9184552,2,2,1,68365801,1,2007,39,HIGHLANDER,2,2
11263,683658,75.9184552,2,2,2,68365802,98,2013,39,COROLLA,1,2
11264,683812,168.3851976,3,2,1,68381201,1,2000,8,STRATUS,1,2
11265,683812,168.3851976,3,2,2,68381202,1,2007,39,SIENNA,9,2
11266,683907,82.14014601,2,2,1,68390701,1,2007,14,CVR,2,2
11267,683907,82.14014601,2,2,2,68390702,1,2003,29,350Z,4,2
11268,683915,139.9043373,3,3,1,68391501,1,2012,1,MDX,2,2
11269,683915,139.9043373,3,3,2,68391502,1,2012,1,TL,1,2
11270,683915,139.9043373,3,3,3,68391503,1,2006,1,TL,1,2
11271,684287,77.51304336,1,1,1,68428701,1,2003,10,TAURUS,1,2
11272,684353,212.3919113,2,2,1,68435301,1,2006,37,forester,1,2
11273,684353,212.3919113,2,2,2,68435302,1,2002,10,f150,3,2
11274,684374,116.0544797,1,1,1,68437401,1,2003,6,malibu,1,2
11275,684420,1019.897822,2,2,1,68442001,1,2003,10,expedition,2,2
11276,684420,1019.897822,2,2,2,68442002,1,2006,29,sentra,1,2
11277,684507,73.72926239,1,1,1,68450701,1,2005,22,es 300,1,2
11278,684577,142.1301264,1,1,1,68457701,1,2009,6,colorado,3,2
11279,684683,140.9868646,2,2,1,68468301,1,2007,14,CRV,1,2
11280,684683,140.9868646,2,2,2,68468302,1,2012,14,PILOT,2,2
11281,684696,277.0346712,2,2,1,68469601,1,2007,6,cobalt,1,2
11282,684696,277.0346712,2,2,2,68469602,1,1993,12,sierra,3,2
11283,684702,110.6638961,2,2,1,68470201,1,2007,14,AUDYSSEY,9,2
11284,684702,110.6638961,2,2,2,68470202,1,2008,10,EXPLORER,2,2
11285,684713,130.1703143,2,2,1,68471301,1,2010,8,grand caravan,8,2
11286,684713,130.1703143,2,2,2,68471302,1,2003,8,grand caravan,8,2
11287,684762,121.0552541,3,2,1,68476201,1,2012,39,Camry,1,2
11288,684762,121.0552541,3,2,2,68476202,1,2009,26,,7,2
11289,684773,117.6142735,1,1,1,68477301,1,2008,39,CAMRY,1,2
11290,684829,752.6077958,1,1,1,68482901,1,2004,36,vue,2,2
11291,684835,410.3715128,1,1,1,68483501,1,2006,14,Accord,1,2
11292,684975,108.1869313,1,1,1,68497501,1,2008,36,outlook,2,2
11293,685045,51.55309113,3,2,1,68504501,1,2012,19,GRAND CHEROKEE,2,2
11294,685045,51.55309113,3,2,2,68504502,2,2013,3,X1,2,2
11295,685079,144.2395615,3,2,1,68507901,1,2002,37,OUTBACK,2,2
11296,685079,144.2395615,3,2,2,68507902,1,2002,7,TOWN AND COUNTRY,8,2
11297,685092,70.66197129,3,3,1,68509201,1,2004,6,TRAIL BLAZER,2,2
11298,685092,70.66197129,3,3,2,68509202,1,2001,3,325I,1,2
11299,685092,70.66197129,3,3,3,68509203,1,2001,14,,1,2
11300,685115,178.1380171,2,2,1,68511501,1,1995,1,entrgra,4,2
11301,685115,178.1380171,2,2,2,68511502,1,1999,10,ranger,3,2
11302,685125,326.3143489,2,2,1,68512501,1,2010,39,Siena,9,2
11303,685125,326.3143489,2,2,2,68512502,1,2005,14,CR-V,2,2
11304,685126,367.7677832,1,1,1,68512601,1,9998,98,Don't Know,1,2
11305,685238,114.0098846,3,3,1,68523801,1,2003,14,crv,2,2
11306,685238,114.0098846,3,3,2,68523802,1,2011,39,SIENNA,8,2
11307,685238,114.0098846,3,3,3,68523803,1,1991,3,735,1,2
11308,685290,121.0628032,1,1,1,68529001,1,2002,10,FOCUS,1,2
11309,685324,212.7739474,5,5,1,68532401,1,2003,6,s10,3,2
