ID,HH_ID,PERSON_NUM,PERSON_ID,HH_WEIGHT,P_WEIGHT,P_TOT_TRIPS,P_MO_TRIPS,P_NM_TRIPS,GPS_Factor,F_P_TOT_TRIPS,F_P_MO_TRIPS,F_P_NM_TRIPS,GEND,AGECAT,RACE,EDUCA,RELAT,LIC,EMPLY,WK_STAT,SEMPLY,JOBS,WK_LOC,W_GEO_ACC,W_STATE,W_REGION,W_COUNTY,W_CPA,W_MCD,W_TRACT,W_TAZ,HOURS,OCCUP,WK_MODE,WK_MODETMS,ARRV_WRK,ARRV_TMS,LV_WRK,LV_TMS,TCOMM,PARK_SUB,PARK_SUB_AMT,TRAN_SUB,TRAN_SUB_AMT,WDAY_1,WDAY_2,WDAY_3,WDAY_4,WDAY_5,WDAY_6,WDAY_7,STUDE,SCHOL,S_HOME,S_ONLN,S_GEO_ACC,S_STATE,S_REGION,S_COUNTY,S_CPA,S_MCD,S_TRACT,S_TAZ,PRESCH_1,PRESCH_2,PRESCH_3,T_TRIP,PAY_TYPE1,PAY_TYPE2,PAY_TYPE3,TAP
2503,340028,1,34002801,131.6506208,83.38713145,2,2,0,1.17,2.34,2.34,0,1,11,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
2504,340028,2,34002802,131.6506208,80.02160609,2,2,0,1.17,2.34,2.34,0,2,11,1,6,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
2505,340130,1,34013001,90.93141521,79.93141189,4,4,0,1.17,4.68,4.68,0,1,11,1,6,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
2506,340130,2,34013002,90.93141521,106.7323438,3,3,0,1.17,3.51,3.51,0,2,11,1,3,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
2507,340192,1,34019201,278.5798038,1280.193728,3,3,0,1.12,3.36,3.36,0,2,8,1,3,0,1,1,,1,1,2,1,42,1,42017,017_505,4201761616,42017104203,14811,18,27,,,,,,,,,,,,2,3,,,,,,3,,,,,,,,,,,,,,,0,,,,
2508,340192,2,34019202,278.5798038,1105.374167,2,2,0,1.12,2.24,2.24,0,1,8,1,6,1,1,1,,2,1,1,1,42,1,42091,091_409,4209177152,42091206904,11640,45,21,1,10,4,9,5,9,2,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
2509,340192,3,34019203,278.5798038,1820.298717,4,4,0,1.12,4.48,4.48,0,1,4,3,1,2,1,1,,2,2,1,1,42,1,42017,017_505,4201761616,42017104203,14811,12,37,6,10,9,,9,,0,9,,8,,1,5,6,,,,,1,4,2,,1,42,1,42017,017_505,4201709816,42017104506,14810,,,,0,,,,
2510,340192,4,34019204,278.5798038,1178.347398,4,4,0,1.12,4.48,4.48,0,2,5,3,3,2,1,1,,2,2,1,1,42,1,42017,017_504,4201719792,42017104604,14620,25,35,1,6,9,,9,,0,3,,8,,1,3,4,6,7,,,3,,,,,,,,,,,,,,,0,,,,
2511,340239,1,34023901,80.14183206,78.27644855,2,2,0,1.15,2.3,2.3,0,1,10,1,6,0,1,1,,2,1,1,1,42,1,42101,101_106,4210160000,42101980000,2218,40,13,1,10,6,9,4,8,0,2,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
2512,340239,2,34023902,80.14183206,83.79421406,2,2,0,1.15,2.3,2.3,0,2,9,1,6,4,1,1,,2,1,1,1,42,3,42027,,4202747456,42027010700,,40,23,1,10,7,10,4,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
2513,340275,1,34027501,90.25054973,78.27644855,2,2,0,1.15,2.3,2.3,0,1,9,1,6,0,1,1,,2,1,1,2,42,1,42091,091_404,4209179256,42091206104,10624,40,13,1,10,5,10,5,10,0,3,,2,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
2514,340275,2,34027502,90.25054973,83.79421406,5,5,0,1.15,5.75,5.75,0,2,9,1,6,1,1,1,,2,1,1,1,42,1,42045,045_206,4204563264,42045409601,5044,40,99,9,,9,,9,,0,9,,8,,1,2,3,4,5,,,3,,,,1,42,1,42091,091_401,4209144976,42091205100,10023,,,,0,,,,
2515,340374,1,34037401,176.6030801,210.1226828,5,5,0,1.17,5.85,5.85,0,2,8,1,2,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,0,,,,
2516,340378,1,34037801,213.9244543,85.27867211,0,0,0,1.17,0,0,0,2,9,2,5,0,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,998,1,,,
2517,340404,1,34040401,126.7273401,99.70160211,2,2,0,1.12,2.24,2.24,0,1,9,1,5,0,1,1,,2,1,2,1,42,1,42091,091_411,4209179008,42091201407,12013,25,13,,,,,,,,,,,,1,3,5,,,,,3,,,,,,,,,,,,,,,0,,,,
2518,340404,2,34040402,126.7273401,88.08264719,1,1,0,1.12,1.12,1.12,0,2,9,1,6,1,1,1,,2,1,1,1,42,1,42091,091_401,4209144976,42091204300,10005,40,13,1,10,1,10,3,10,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
2519,340426,1,34042601,104.0807432,96.55117462,11,11,0,1.12,12.32,12.32,0,1,9,1,5,0,1,1,,2,1,3,1,42,1,42029,029_311,4202977344,42029300107,8016,40,41,1,10,4,10,9,,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
2520,340426,2,34042602,104.0807432,86.34626954,6,6,0,1.12,6.72,6.72,0,2,9,1,5,1,1,1,,2,1,1,1,42,1,42091,091_405,4209171016,42091206703,10817,37,43,1,10,9,,9,,0,3,,8,,1,2,3,4,5,,,3,,,,,,,,,,,,,,,0,,,,
